DEFLECTION,PSF,compactness,number of room, average room area,occlusivity,visible area,mean radial
10.192952,25.783943,0.018829,4,206.44,4684.756952,335910.336978,311.346794
10.482808,26.093055,0.018531,2,441.8,4779.819596,332431.614753,308.524959
10.373966,24.788245,0.018206,5,143.704,4853.611986,333110.592618,309.349534
9.497324,29.06273,0.213745,3,295.626667,4155.34755,334874.684435,266.895686
10.08394,26.34944,0.018228,3,275.48,4865.991315,333499.212591,309.739274
9.971054,26.274048,0.018717,2,402.34,4704.213194,335076.00163,310.666082
9.218025,25.601147,0.018324,3,253.906667,4818.406195,333310.283342,309.432061
9.935903,27.361462,0.018419,2,415.54,4812.051218,334369.471458,310.357043
9.173977,25.229418,0.018105,3,240.04,4886.953692,333804.822396,310.0449
10.361956,27.867087,0.018542,3,267.106667,4759.453135,335250.188904,310.971712
8.219998,27.710285,0.01766,2,414.44,5032.924339,333611.868629,310.330805
8.65867,25.37209,0.018302,4,184.39,4822.007299,333980.439874,310.046483
9.25202,26.079369,0.018577,2,432.32,4749.656084,334274.268569,310.092454
10.265086,27.332865,0.018114,2,430.92,4891.930205,333377.210511,309.701019
9.570708,24.945096,0.018127,3,254.84,4883.749746,334267.083811,310.429255
9.052801,28.523001,0.018796,3,265.36,4684.579785,335003.173541,310.542885
10.250652,25.437348,0.018355,5,142.16,4807.490682,334632.771611,310.556912
8.927302,26.545519,0.018532,3,254.693333,4763.431994,334668.890052,310.462282
8.421611,27.709715,0.018729,5,154.68,4716.021381,335503.513001,311.043277
10.292886,26.848785,0.018057,2,417.72,4899.026236,334022.027288,310.280786
9.82335,28.089,0.018001,2,399.44,4915.529554,334496.989975,310.731692
9.581629,25.80075,0.018725,4,195.39,4704.901409,334056.294134,309.784736
9.098991,24.486248,0.017959,5,148.28,4922.897956,332629.802294,309.140248
10.668905,26.050656,0.01758,2,408.64,5056.662657,333210.684823,310.002801
9.61255,25.574664,0.018451,4,185.89,4779.234914,333893.217488,309.839845
9.4906,27.323097,0.01819,2,415.14,4862.50446,333035.308321,309.349309
8.53034,25.692032,0.017566,4,191.58,5034.825388,332633.761178,309.457683
10.09349,26.041032,0.01813,2,425.22,4878.100573,333440.767831,309.693124
10.469591,26.499546,0.018181,1,831.24,4888.224006,333529.863794,309.843398
9.816172,26.642146,0.018247,1,885.24,4843.199709,334218.749541,310.292502
9.856234,24.790587,0.018805,3,244.04,4690.570624,334656.23429,310.272591
10.204046,27.919572,0.018187,2,412.62,4852.029111,333949.783939,310.100003
9.59847,26.075063,0.018109,3,269.44,4929.321793,334094.362894,310.446834
9.666168,25.135023,0.017884,2,393.14,4948.360937,331852.882037,308.515745
9.370534,27.382064,0.018409,4,195.32,4807.809309,334462.4998,310.404005
10.293032,25.591229,0.018305,3,259.36,4827.49441,333606.348771,309.742311
10.056796,25.973191,0.018692,2,383.54,4715.095218,335492.214839,311.054642
8.985307,25.323844,0.017903,2,432.12,4944.39047,333287.968605,309.799957
9.840576,24.986491,0.018514,1,783.84,4771.570285,333959.268814,309.873268
10.043407,26.120844,0.018068,2,393.64,4892.171585,333744.74051,310.011886
9.917288,28.500541,0.017912,2,430.62,4954.112595,333848.404435,310.283811
8.787735,25.647617,0.018158,1,794.56,4863.325871,333514.484631,309.732655
8.314147,28.005472,0.017865,2,443.74,4967.976959,334237.597762,310.681836
10.441526,28.314705,0.018258,2,436.22,4841.137596,334451.217711,310.501862
10.097687,26.337714,0.018586,3,287.24,4754.175958,334212.513849,310.073196
9.812383,26.987743,0.018263,4,198.04,4847.728452,334059.679776,310.190694
8.00546,27.045152,0.018119,2,396.14,4896.87478,334329.182377,310.537441
10.176441,24.89048,0.018237,3,254.24,4855.831036,333736.506184,309.928027
7.365889,27.168972,0.018294,6,132.14,4831.709857,334510.681234,310.520327
9.047911,27.836841,0.018658,3,263.573333,4726.326991,335258.589602,310.874443
8.26266,26.424638,0.018533,3,264.093333,4757.925406,333584.329427,309.504249
9.703525,25.246597,0.018243,1,851.76,4847.939774,333454.955436,309.635115
9.399907,26.988941,0.018324,2,445.28,4821.750864,333741.580723,309.833287
10.709213,27.832922,0.018122,2,419.64,4875.481935,334138.646789,310.336323
10.360214,26.037482,0.017715,4,201.34,5017.301285,333485.056444,310.139219
10.055611,25.681837,0.018249,2,410.5,4833.670258,334312.092418,310.370172
10.242274,25.718367,0.018469,4,200.69,4761.977054,334800.022338,310.582536
8.878862,25.696766,0.018337,1,799.84,4804.708333,334219.348555,310.182896
9.612408,26.262516,0.018532,3,263.373333,4759.811417,334219.504786,310.077237
9.98275,26.636207,0.01821,4,216.37,4859.684981,333276.764595,309.544395
9.064192,27.062866,0.01818,4,204.93,4854.122771,333846.329649,310.004138
9.995735,25.548918,0.018178,4,184.94,4881.062957,333782.565333,310.029579
9.953594,25.874569,0.01851,3,265.093333,4771.117921,334081.397524,309.983309
9.261295,25.637818,0.018194,3,268.706667,4851.349237,334757.016537,310.779224
10.086971,27.463247,0.01886,4,208.98,4672.302399,335315.065906,310.763249
9.983363,25.53433,0.018572,3,246.306667,4757.89703,334428.292837,310.229277
10.144183,25.78793,0.01873,3,264.506667,4710.103732,335002.826984,310.617979
9.764473,26.576141,0.018315,6,120.873333,4823.16157,334329.623278,310.334138
7.317158,26.967493,0.018578,5,171.8,4752.758559,335589.681352,311.256766
7.475963,26.998451,0.01876,2,381.14,4702.740077,335643.281578,311.140016
10.000237,25.031285,0.018831,3,240.64,4667.789645,334993.956414,310.497795
8.694074,25.776836,0.018835,3,251.826667,4685.791655,335030.219909,310.564284
8.847678,27.159261,0.018345,3,283.773333,4830.255352,334482.383813,310.530742
9.873296,27.584435,0.018384,2,417.44,4809.34992,333799.374439,309.850978
10.196648,26.508845,0.018476,2,427.64,4775.122892,334137.121162,310.080129
9.333638,27.098106,0.018125,3,271.306667,4883.684082,334670.232285,310.802027
9.369178,25.899009,0.018368,4,191.09,4822.972537,334065.376636,310.105508
9.439107,25.715004,0.018367,5,146.32,4812.908129,333938.755678,309.973031
9.407917,26.082809,0.018213,1,891.6,4853.198671,333547.599215,309.75567
8.010429,27.690722,0.018539,1,824.44,4758.930298,335354.303436,311.070389
10.211683,26.368822,0.01816,2,397.44,4867.291794,333895.465566,310.082344
9.992593,26.267195,0.018527,2,389.62,4760.879155,334045.199454,309.930766
9.327089,27.45701,0.018688,2,407.72,4738.472455,334998.800781,310.692142
9.696901,28.902331,0.018162,3,283.573333,4875.948927,334520.347353,310.65125
8.343223,28.106784,0.017961,5,153.96,4941.292152,333646.990869,310.068993
9.398505,26.357645,0.018495,2,394.12,4772.285982,334815.546558,310.634365
9.741445,24.634842,0.018323,2,392.24,4817.708791,332999.46313,309.177162
9.401734,24.635305,0.018034,3,251.506667,4908.248491,333152.885693,309.541737
9.052695,26.207268,0.018677,2,415.52,4733.359844,334504.887109,310.255009
10.435111,26.395547,0.018425,3,253.56,4798.028164,334310.52238,310.243203
9.15552,25.671907,0.017702,3,278.24,5002.72917,333680.659656,310.271812
8.389461,28.643686,0.017618,4,201.69,5050.937131,333223.404001,310.017763
9.471976,26.004475,0.018222,2,391.72,4841.884518,333331.31717,309.525163
9.749537,26.507143,0.017853,2,432.82,4952.043331,333004.409827,309.561601
9.385743,25.594376,0.018428,2,421.92,4778.528567,334053.372964,309.983062
9.953541,25.485782,0.017321,4,204.63,5132.871739,332785.702111,309.873711
11.066285,25.739739,0.017785,4,189.13,4983.284759,332637.344122,309.298086
8.696939,28.277019,0.017915,2,411.72,4961.036123,333968.450372,310.396451
10.461208,26.994004,0.018688,3,264.64,4703.356459,334707.448258,310.348695
9.714703,25.969591,0.018176,3,264.106667,4856.60538,334569.395163,310.646086
8.71023,25.570938,0.017865,5,163.56,4960.646602,332925.460641,309.500906
9.208482,25.621563,0.018594,2,390.02,4752.151984,333563.184615,309.488958
9.154784,25.505958,0.018007,4,191.64,4925.425832,333595.755704,309.996039
9.444594,27.007249,0.018496,4,202.94,4787.201632,335520.198251,311.276923
9.873071,26.98235,0.018403,1,827.84,4803.101882,334612.902249,310.533474
9.283691,26.433823,0.01858,1,803.04,4748.482495,334549.458204,310.31196
9.110525,25.799811,0.018405,3,265.84,4802.403235,334454.650408,310.400661
10.027776,26.683868,0.017976,1,783.84,4921.354719,333479.503906,309.872003
8.414666,27.175662,0.017566,4,203.64,5056.168838,332593.720478,309.469923
10.479943,26.706553,0.018332,5,146.64,4818.021299,334590.137833,310.556621
9.947274,26.669654,0.017983,2,426.48,4921.136856,333077.959298,309.508518
9.875508,25.074549,0.018166,3,258.04,4871.748053,333441.990257,309.689566
11.137004,24.853137,0.018223,3,260.493333,4854.016947,333418.387924,309.640361
10.147256,25.260159,0.017863,3,261.173333,4970.154149,332813.96428,309.411589
10.422402,28.007789,0.017865,2,412.02,4959.94633,332468.879361,309.128345
9.91084,26.74911,0.018518,3,257.706667,4749.459941,334808.216489,310.569218
9.649975,25.696509,0.018248,3,272.893333,4832.275086,333715.272616,309.854036
10.256156,26.025736,0.018202,4,190.24,4864.250918,334048.119292,310.211728
10.208563,26.582104,0.017667,4,212.33,5023.315826,333108.263288,309.823011
9.31306,26.127255,0.018178,3,262.306667,4859.822944,333270.843075,309.533251
9.271661,27.661508,0.0183,2,438.18,4815.617294,333873.621932,309.917446
10.235326,26.687281,0.01935,1,799.0,4532.682592,336455.91947,311.391961
9.192627,25.045037,0.018139,3,270.84,4881.44729,333910.673568,310.160993
9.56368,27.661919,0.017909,3,273.36,4937.627093,333625.111052,310.040352
10.556463,28.556047,0.018473,1,901.96,4763.473735,334289.31496,310.155183
9.482744,26.806152,0.01825,4,185.13,4852.222182,334085.340118,310.196734
9.214181,27.391874,0.018536,4,188.28,4785.285821,333793.789633,309.766546
10.158043,26.449679,0.018902,1,895.4,4662.90071,335809.469728,311.187732
9.251382,25.82331,0.018743,1,875.6,4696.550525,334566.387628,310.188751
8.877397,25.432328,0.01781,4,193.08,4972.870205,333120.54728,309.701915
9.918693,27.030897,0.018293,2,398.2,4814.451077,333685.519472,309.771267
9.972117,27.572105,0.018196,1,902.72,4880.22251,333864.973526,310.085118
10.436591,27.488944,0.017748,3,300.746667,4996.091317,333606.161579,310.208823
10.387863,25.922474,0.017665,5,149.08,5022.801222,332369.272148,309.176886
9.917632,27.259315,0.480724,2,416.62,4119.573509,333900.995016,263.060686
10.250744,26.553253,0.295665,3,262.973333,4176.694809,333051.866207,260.136495
10.367088,26.365997,0.017813,4,189.84,4985.700298,332489.397069,309.202636
8.419096,27.329358,0.018363,5,150.72,4829.102146,334060.622886,310.126355
9.931888,26.306035,0.018343,2,403.12,4820.961965,335614.653265,311.436031
9.822107,26.360337,0.018716,2,415.24,4702.489078,335100.624774,310.699155
8.450501,25.921697,0.019074,3,240.706667,4621.639255,335427.367815,310.711795
8.730708,26.875785,0.01809,3,271.706667,4904.588016,333580.192753,309.927255
7.854014,27.245565,0.018207,3,260.573333,4878.130111,333972.829923,310.198676
7.255275,27.954299,0.018223,2,460.48,4854.873854,334415.623948,310.514732
10.152957,24.468685,0.017989,3,239.093333,4928.644813,332610.719751,309.125913
9.596598,26.735831,0.01859,1,856.44,4760.464141,335578.893801,311.24932
10.166167,24.706732,0.018084,4,192.98,4880.383651,333555.276352,309.818372
9.666679,25.255716,0.018765,3,257.76,4693.722219,336201.201649,311.602539
8.592507,25.174704,0.017908,3,263.04,4955.722756,333550.330006,310.023169
8.012127,27.45765,0.018237,1,836.0,4841.378233,334143.373804,310.242783
9.876223,26.067567,0.017801,4,186.59,4976.262126,332512.80961,309.190993
9.517777,27.179335,0.018298,4,199.99,4834.273459,334816.86668,310.783073
9.362918,27.98143,0.018205,2,451.24,4874.091872,335412.472799,311.428113
9.838943,27.462245,0.018065,5,157.4,4909.682023,333675.174602,310.025547
9.510545,26.721888,0.01842,1,814.24,4813.890046,334826.280521,310.754221
9.046374,24.638762,0.018417,2,370.54,4791.405743,334354.59725,310.262228
10.100737,25.77997,0.018581,1,838.2,4738.863356,334665.612507,310.423912
9.151613,27.594979,0.019004,3,301.293333,4627.658088,336733.044593,311.92053
10.140225,27.45073,0.018286,1,863.84,4842.836338,335258.777163,311.220957
8.708672,26.760799,0.018235,3,246.106667,4874.148787,333325.369792,309.599425
8.939593,26.385926,0.542185,2,418.02,4135.505056,333890.553641,263.139461
10.327858,26.013457,0.017892,7,104.04,4961.89272,333299.38483,309.842512
9.966896,25.697417,0.018939,2,385.94,4663.17455,334312.912039,309.892537
8.538822,25.115192,0.01857,3,249.04,4743.527182,334222.251632,310.039999
9.536439,26.171851,0.018798,1,767.0,4693.898288,335525.594402,311.025214
9.842658,27.25348,0.017915,3,263.44,4926.38179,333016.602571,309.508023
9.479207,27.346546,0.018157,2,412.62,4875.69374,333572.145871,309.850001
10.094891,28.035537,0.018217,3,272.76,4866.780684,334478.196172,310.594577
9.989751,26.684761,0.018624,3,261.306667,4730.973144,334941.858219,310.616853
10.131301,26.607148,0.018277,1,950.4,4843.6562,335031.897204,311.01816
9.586373,25.438085,0.018547,1,797.04,4752.551823,334044.39484,309.907916
9.531188,28.101155,0.018184,2,455.42,4871.035911,334176.964565,310.353418
9.730802,26.645257,0.017956,4,213.84,4935.179523,334175.381835,310.544628
8.365525,25.440099,0.018359,5,151.52,4811.849377,333924.210587,309.974291
10.033919,28.269997,0.033912,1,878.76,4473.912723,334259.479807,287.949036
10.374576,26.966756,0.018205,3,260.973333,4861.09175,334619.78137,310.682335
9.079918,25.801247,0.04433,1,789.84,4074.535584,335812.324367,273.695907
8.623945,25.599007,0.017797,5,138.08,4988.889989,332568.182571,309.257891
10.355876,26.939035,0.018383,2,410.64,4803.637878,335180.083054,311.032448
8.509411,26.118464,0.018815,2,375.24,4695.232298,334654.175974,310.273542
7.829742,26.398246,0.018124,2,413.22,4868.297097,333234.229746,309.52716
9.812249,24.914565,0.018044,3,274.093333,4891.519246,333738.102608,310.018371
10.179628,26.359071,0.018303,3,255.173333,4818.09656,334251.378141,310.259267
9.043652,26.759337,0.018284,1,917.2,4833.399643,334311.398412,310.360004
9.254444,27.515543,0.018634,3,250.773333,4737.959411,335563.530171,311.171486
8.975294,26.097644,0.032908,4,206.94,4721.758516,333052.623226,285.497918
9.434829,24.873792,0.017859,3,254.226667,4964.836467,332217.320825,308.886624
9.036124,26.677785,0.018172,5,159.152,4887.195555,333621.108943,309.912462
10.036894,27.163647,0.018356,3,266.96,4808.922144,333492.362321,309.575815
8.004807,27.052231,0.243846,5,169.84,4237.261456,334703.779297,264.074156
9.836758,27.021758,0.489901,3,276.04,4401.626801,333886.324162,274.87158
10.391127,26.177623,0.018364,2,429.4,4805.033122,334213.990214,310.194631
9.396862,25.194533,0.018265,1,798.24,4845.818324,334813.420426,310.801715
9.778102,26.760247,0.019329,2,450.54,4558.722151,335686.003746,310.804273
8.06216,26.729214,0.018001,4,206.43,4954.947278,333740.447159,310.191511
9.432451,26.910961,0.017939,2,394.04,4952.09681,333196.653593,309.712604
7.740314,26.659086,0.018072,1,918.12,4892.035841,334452.54599,310.636338
10.464283,28.076435,0.018377,1,874,4793.341559,334691.63612,310.568405
10.116469,26.855326,0.718164,3,257.906667,3916.249155,335688.679212,260.554071
10.249141,28.924779,0.0182,3,310.96,4874.435785,334742.662145,310.85716
8.739056,26.270334,0.018458,3,284.76,4771.230121,334108.878293,310.017571
9.560626,26.570647,0.018466,4,183.64,4792.406681,334105.934303,310.054345
9.693893,26.635076,0.050729,2,413.94,4167.205484,334652.5528,263.282129
10.299117,26.0305,0.018679,1,899.6,4740.436039,335281.37625,310.929502
9.920876,25.015475,0.018436,1,808.2,4789.737469,333952.249381,309.929951
9.934532,27.077646,0.049564,1,866.6,4173.401803,335137.366854,265.77654
8.581165,27.539969,0.018133,3,255.973333,4894.810571,333739.171529,310.024724
9.315429,26.842482,0.018395,4,189.73,4801.134175,333987.884799,309.987886
9.742036,28.155827,0.018226,7,106.182857,4848.396393,334721.335916,310.753855
8.259397,26.954534,0.018691,1,803.24,4715.228704,335371.593867,310.944502
10.000971,27.405714,0.018425,1,1035.96,4796.640413,330677.602366,307.077408
9.405104,25.717871,0.018,2,417.64,4926.87537,333273.830539,309.720414
8.368712,27.170953,0.01889,4,199.14,4696.879774,335629.418931,311.141429
8.511311,27.384648,0.018037,4,231.87,4931.972252,331384.081453,308.054708
8.867627,25.570809,0.052202,2,400.94,4231.110967,333886.56928,261.547848
9.055141,26.491335,0.018264,6,126.033333,4853.196381,334553.173882,310.603385
9.733029,25.916176,0.018692,5,169.072,4737.240872,334870.009272,310.579736
8.491809,27.676727,0.018036,2,407.54,4897.249605,334105.205215,310.361476
9.29393,27.249204,0.052065,4,200.79,4145.096779,334286.972753,262.012952
8.536144,27.07818,0.018017,2,474.2,4919.369186,334609.813588,310.869917
8.241064,27.053858,0.017753,3,270.76,5002.697149,332280.61611,309.064092
9.254392,26.535622,0.018158,2,420.84,4890.812291,334266.606146,310.478858
9.693255,26.948848,0.017972,3,259.04,4929.566679,333610.361711,310.016218
9.841809,25.6593,0.017887,3,261.106667,4955.610568,332460.398517,309.104821
10.118023,27.305892,0.018161,3,295.24,4876.282906,334744.925861,310.848294
9.144216,28.227019,0.018507,3,288.96,4760.03948,334904.538026,310.694687
9.815566,27.924956,0.018274,3,275.706667,4847.859337,334254.469203,310.345432
8.832659,26.232057,0.017991,4,198.64,4930.832176,333861.104756,310.227017
9.807773,25.342828,0.018196,4,185.64,4868.145071,333964.172675,310.124529
9.497399,26.593924,0.018323,1,887.4,4819.860239,334112.045624,310.165548
9.005605,26.276262,0.019013,3,258.506667,4625.424092,335101.965403,310.473103
9.468835,27.058692,0.018426,2,426.32,4792.433078,334937.104937,310.778693
9.199377,24.922605,0.01834,4,182.59,4807.680614,334637.240839,310.57426
10.056602,24.76433,0.018004,2,399.44,4907.366956,333858.898506,310.140755
9.909481,25.93386,0.018119,2,380.62,4893.876694,333080.589561,309.442577
9.99153,26.634092,0.018334,2,383.54,4815.707197,334221.522612,310.220046
10.250575,28.08683,0.017631,4,206.39,5037.838209,332986.441061,309.777887
9.300524,28.078721,0.018432,2,443.42,4779.826877,334874.696026,310.70829
9.607103,24.860263,0.017434,1,831.24,5093.095008,332438.157265,309.43793
9.037041,25.626055,0.018125,3,272.106667,4862.885834,333162.795841,309.45641
9.007567,25.381598,0.017674,4,199.08,5028.003758,333055.873469,309.777949
9.50514,27.371172,0.018549,3,253.44,4772.956167,334677.579564,310.504071
9.447364,27.096538,0.01775,2,427.62,5000.376459,333226.643348,309.875088
7.632709,27.222978,0.017762,2,413.02,5000.651382,333360.751438,309.975878
10.184938,25.300948,0.017941,2,404.82,4924.254543,333971.862654,310.297958
10.447204,27.091977,0.017478,3,289.106667,5085.331396,332863.550245,309.800598
9.493034,25.509187,0.017831,2,429.9,4966.104777,333759.786598,310.231195
9.583778,28.615892,0.018155,1,887.8,4877.857379,334955.885557,311.037802
10.012474,25.602388,0.018613,2,399.8,4748.139872,334468.801055,310.249503
8.745358,25.552843,0.018527,5,141.16,4766.650248,334972.521379,310.709435
10.046206,27.027432,0.017995,5,154.56,4912.618901,333463.471216,309.836572
7.936017,28.379495,0.018566,5,151.68,4767.726572,334286.175049,310.170644
8.770892,26.502581,0.018425,3,250.506667,4788.010676,333891.04139,309.874818
9.793612,25.869037,0.018243,2,437.3,4846.990567,334195.991347,310.269572
8.714403,24.872243,0.018556,2,370.54,4754.239447,334019.921517,309.890794
9.835545,25.295656,0.018239,4,185.89,4841.04713,333405.152008,309.580173
9.825878,28.447686,0.018226,4,209.04,4851.688001,334288.431594,310.388488
9.784003,26.787125,0.017978,5,157.64,4934.892085,333922.914816,310.303442
9.133874,26.476365,0.018074,4,207.64,4895.73153,334558.930949,310.730374
8.272543,26.140446,0.018643,3,272.826667,4750.517948,335758.138507,311.391383
9.181939,25.706667,0.018264,4,184.24,4841.164201,334057.466672,310.134326
7.156709,26.663235,0.018063,3,261.64,4894.294707,334173.327129,310.400666
10.161685,25.246961,0.017761,3,288.04,4999.861632,333218.712167,309.879256
9.221107,27.057479,0.018717,2,454.04,4702.468231,335353.626514,310.922764
9.724746,27.067769,0.017996,2,419.32,4930.498514,333547.238826,309.961746
9.457866,29.765783,0.018759,2,448.02,4691.531118,335321.973703,310.844109
9.617878,25.809997,0.018412,1,899.8,4792.940592,334296.639167,310.237299
8.213768,27.350149,0.411857,2,430.32,4599.704034,334360.63492,287.734759
10.200322,28.122109,0.049469,1,862.0,4243.704141,333619.270809,264.551176
7.682368,27.039125,0.018005,2,450.72,4935.681179,334391.221314,310.695658
7.206086,29.201062,0.018873,1,933.36,4678.726293,335982.568428,311.394882
10.028909,27.597398,0.018631,3,293.373333,4745.253226,335248.488175,310.926243
10.116738,28.033871,0.539705,2,434.14,4313.523941,335231.22559,277.164717
9.988158,28.392707,0.048458,3,296.626667,4271.553032,333911.562921,265.612254
7.882137,26.448525,0.018359,4,204.52,4820.096684,334243.046149,310.259412
10.067869,25.484488,0.018187,3,275.04,4852.802577,334146.492963,310.257202
9.917226,26.691605,0.01793,4,226.38,4952.490622,333407.599862,309.917833
9.557234,25.587607,0.018158,2,363.64,4877.338926,334268.873152,310.446391
10.487557,25.801279,0.018424,4,186.48,4807.817911,333610.936745,309.666397
7.628394,26.77109,0.018318,3,267.573333,4825.045962,335408.976027,311.275933
9.948083,26.846593,0.30593,2,441.82,4709.724318,333525.81926,288.050974
9.400119,26.313123,0.018505,3,276.773333,4790.408042,335083.742705,310.909777
9.715145,27.695886,0.018335,2,439.22,4820.585797,333916.89632,309.96626
9.667485,26.487181,0.018612,2,419.04,4728.128037,334177.40267,309.984806
9.985692,26.214845,0.018281,3,275.906667,4855.907866,334730.680887,310.780326
9.677842,26.49931,0.01883,3,269.506667,4691.743979,336103.625734,311.510944
8.995906,25.238053,0.0182,1,781.84,4846.578447,334435.73957,310.479872
9.728163,27.763664,0.018797,1,884.44,4688.145439,335838.899781,311.29078
9.064746,28.517346,0.018424,3,300.306667,4809.583943,335677.304661,311.474943
8.10484,26.494068,0.01789,2,426.32,4960.996025,333973.469776,310.41425
9.929589,25.730392,0.018179,3,285.48,4860.787462,333884.59364,310.052444
8.296124,26.324896,0.018363,3,270.706667,4828.07875,334630.461275,310.607818
9.505005,26.91351,0.051133,1,817.04,4146.633884,333484.654223,261.655933
9.031488,25.811895,0.018337,3,266.76,4822.48482,333421.341367,309.542502
9.152496,27.914348,0.018248,2,412.54,4846.234376,334465.412386,310.502838
9.680464,26.065363,0.018337,3,259.693333,4811.826344,334308.801709,310.279627
9.917565,26.754808,0.018586,3,280.773333,4747.158078,334955.24588,310.675169
9.377144,25.61388,0.018211,2,431.6,4853.056879,333875.612906,310.027137
9.829927,28.866453,0.017897,1,985.56,4950.683231,334387.166107,310.768832
9.990405,26.386473,0.051757,3,267.16,4254.560201,333452.156328,261.187217
10.695256,26.392893,0.018061,3,276.106667,4904.296779,333952.974713,310.238084
9.15139,26.885349,0.018383,4,190.79,4804.171632,335542.680292,311.355473
10.348467,25.820942,0.017677,2,416.94,5013.398693,332304.295264,309.113047
9.076093,25.83138,0.019013,1,857,4634.057481,336054.192787,311.325913
10.643793,28.150318,0.017926,3,293.773333,4969.088063,334099.665721,310.545063
10.07145,26.066192,0.018425,1,822.64,4779.786454,334636.443348,310.491781
9.169202,26.608561,0.018079,5,160.32,4913.328469,334549.492285,310.778279
8.560837,28.086715,0.017995,1,832.84,4913.649161,333681.801733,310.030443
10.555326,26.654088,0.018599,2,395.24,4747.605832,335680.707476,311.300174
10.010399,27.038003,0.018527,1,890.84,4774.413322,334885.918526,310.696489
9.211929,26.856123,0.018073,2,382.34,4905.618145,333606.41623,309.943548
9.820072,27.857221,0.018334,3,279.44,4843.020919,334684.675641,310.70558
9.643066,25.515398,0.017683,1,859.4,5032.045165,333281.984975,310.008904
9.187655,26.69572,0.048951,2,443.72,4261.933549,334955.666878,266.838047
10.738105,26.834569,0.018047,2,437.54,4911.259438,334232.330179,310.50146
8.633806,27.135337,0.01818,1,836.0,4854.732659,333516.53596,309.738329
10.014818,25.948835,0.017921,1,897.96,4952.919351,333802.402039,310.2303
10.061009,27.084409,0.01823,3,250.773333,4864.116027,334002.87741,310.180718
9.992565,27.00114,0.018296,2,384.24,4866.540584,333580.651495,309.812814
10.204417,27.46581,0.049295,2,437.72,4179.396327,334217.86387,265.6043
9.447316,25.896582,0.017521,3,269.173333,5070.437475,332679.217511,309.599079
10.303973,26.341115,0.347224,5,154.04,4077.579851,333587.318628,258.831456
10.040302,27.193004,0.018468,2,410.54,4783.181969,334884.651035,310.71996
10.253895,28.088688,0.017764,1,833.8,4991.637668,333224.04695,309.823916
9.625613,26.892908,0.018421,2,425.02,4789.27083,334341.330993,310.251891
9.71364,26.762655,0.018366,1,898.76,4822.411358,334290.746593,310.298737
9.49051,27.535517,0.018124,3,268.306667,4882.278228,334249.593323,310.427251
8.601068,26.892304,0.018145,3,265.173333,4904.8184,333620.599992,309.947189
10.22363,27.765499,0.018005,1,883.8,4924.024658,333185.663355,309.631019
9.243248,24.568881,0.017756,3,272.613333,4981.751533,332266.259322,308.990206
9.381443,25.405937,0.018252,3,255.373333,4854.076371,334042.473686,310.143092
9.766096,29.447035,0.019181,2,429.72,4575.970547,335834.559881,310.982776
10.106405,26.778403,0.019035,3,242.573333,4620.458189,336222.399974,311.427032
9.21182,27.318613,0.017668,4,211.44,5020.331881,333272.284689,309.990605
7.783841,28.120174,0.018881,2,411.62,4681.888469,335104.175881,310.622782
10.601282,29.856509,0.018647,1,899.4,4732.844149,335112.753511,310.784685
9.860442,27.187416,0.018804,3,262.306667,4686.537825,335686.263756,311.152855
6.784844,25.727898,0.017896,1,782.04,4945.355545,333401.898857,309.868299
9.256468,25.474682,0.018196,4,179.44,4871.927737,333219.975931,309.49809
8.736766,25.698776,0.018226,2,406.54,4851.407788,333915.433003,310.071322
10.313585,28.047134,0.318994,3,284.44,4256.409937,334182.568977,264.817756
7.647487,26.148337,0.018405,1,777.2,4798.282176,333298.763111,309.390193
9.627906,26.361789,0.017658,2,396.22,5018.632328,332488.452888,309.285182
9.567499,27.558601,0.018708,3,274.24,4723.155878,334763.790184,310.453182
7.711213,26.479214,0.017902,2,432.12,4964.69706,333788.682255,310.267622
9.943623,24.796518,0.018135,4,181.74,4869.617737,333974.26887,310.165055
9.492758,26.505666,0.018168,3,265.506667,4891.361863,333250.742354,309.587144
8.403554,25.440628,0.01817,3,266.293333,4851.967241,333763.233339,309.919479
9.799134,26.66756,0.018386,2,382.54,4808.003289,335004.629902,310.87791
9.961118,25.496732,0.018046,3,254.573333,4895.172474,333727.313891,310.014262
9.215899,26.704738,0.018048,2,394.94,4902.975812,333317.573259,309.664048
9.129819,26.592718,0.018171,1,811.04,4865.131945,333951.207306,310.118982
9.966103,28.327707,0.018207,3,255.906667,4856.431606,334857.656698,310.921109
9.2154,25.410134,0.018635,1,832.04,4723.672563,334625.969426,310.335636
10.011762,25.137101,0.017746,2,406.82,4987.324138,332882.265011,309.535465
9.809918,25.79702,0.017812,4,199.18,4963.892223,331931.248626,308.645958
8.342752,27.989784,0.018676,3,276.706667,4722.75052,336995.406099,312.385056
10.006831,25.125558,0.01783,3,272.04,4972.015559,333943.858512,310.402185
10.101255,26.108297,0.018157,2,408.74,4868.468188,333871.171971,310.055424
9.33264,26.325649,0.018111,3,263.106667,4895.127289,333883.100404,310.156779
10.209418,26.172333,0.018541,4,198.44,4766.854513,335369.331967,311.091236
9.809798,25.560132,0.018521,1,809.24,4764.465187,334774.791873,310.573481
9.835418,27.474194,0.018756,2,420.92,4691.067043,334664.101878,310.273746
9.504099,25.96164,0.018568,6,126.24,4765.076312,334890.511559,310.661556
9.768689,24.398771,0.01873,4,193.13,4693.067905,333999.955005,309.693162
